PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;end user throughput for DL[kbps]: QCI-1_DL;end user throughput for DL[kbps]: QCI-5_DL;end user throughput for DL[kbps]: QCI-9_DL;end user throughput for UL[kbps]: QCI-1_UL;end user throughput for UL[kbps]: QCI-5_UL;end user throughput for UL[kbps]: QCI-9_UL;Latency: Ave_Latency_DL;Latency: Ave_Latency_UL
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;298.00;990.37;5618.64;83.76;37.29;360.71;26.00;0.00
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;129.77;3091.20;4824.06;60.20;251.82;669.23;50.00;0.00
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;321.49;3592.60;10087.38;203.33;163.92;543.24;22.00;0.00
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;624.00;827.90;;14.76;17.92;8.00;0.00
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;7256.00;;;45.70;1024.00;9.00;0.00
04.22.2020 10:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;266.40;4692.73;12868.15;152.56;210.47;1050.73;16.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;5159.11;;;20.22;;12.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;10296.00;;;30.36;72.00;6.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;2222.67;1647.08;97.38;148.74;168.38;16.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;321.60;489.66;11884.24;146.80;302.56;1308.79;17.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;252.85;2280.00;20503.52;56.28;627.26;933.27;9.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;94.27;1924.91;8506.20;50.57;178.44;1022.86;38.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;147.62;3961.51;7729.13;71.33;498.12;8100.82;43.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;131.96;1976.88;10804.12;65.08;385.38;304.82;17.00;0.00
04.22.2020 11:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;185.48;2651.80;12542.02;139.14;679.68;1070.05;34.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;236.38;3081.21;7857.61;61.95;620.73;297.27;17.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;157.24;3114.80;7079.56;211.12;268.08;7829.06;35.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;3349.65;4420.61;;22.26;16.18;8.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;144.00;5610.00;17788.42;68.88;347.75;445.20;17.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;127.27;2940.34;6703.10;52.15;136.41;864.36;56.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;405.33;6389.91;17354.07;66.03;133.83;1189.33;12.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;1331.22;4788.24;;37.75;225.63;75.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;28360.00;;;635.11;4.00;0.00
04.22.2020 11:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;246.42;2560.24;12672.74;92.81;263.47;941.87;39.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;102.51;2113.88;6553.87;72.70;257.34;550.66;18.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;206.22;2715.50;6042.14;89.32;59.37;292.54;30.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;319.20;7903.56;1189.67;234.73;957.69;476.47;19.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;232.26;2906.92;19214.87;150.73;792.35;1816.21;59.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;756.00;;16.98;9.09;4.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;546.61;3685.33;13296.01;60.35;361.48;776.91;16.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;186.29;;8871.48;200.98;;301.55;25.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;261.71;4007.50;9256.90;98.30;238.49;2673.82;28.00;0.00
04.22.2020 11:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;222.62;1845.11;17185.60;24.83;161.63;664.93;11.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;226.25;3569.05;10408.95;23.41;293.73;940.48;28.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;1212.00;1415.91;2589.44;105.59;30.63;571.16;15.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;308.80;1850.29;12228.40;131.73;445.64;1110.46;41.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;;;;29.43;4.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;208.00;6801.00;18474.31;244.47;366.82;704.14;16.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;204.80;2859.87;7516.32;126.43;224.82;864.39;16.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;5350.22;1828.17;;18.13;19.27;11.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;;10896.89;5775.54;;109.06;180.28;23.00;0.00
04.22.2020 11:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;;4319.00;16367.01;;309.36;2423.58;16.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;;5605.91;15367.29;349.33;579.55;1065.97;6.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;139.95;1537.54;12573.25;121.22;821.95;1033.33;30.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;9018.67;;;25.14;86.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;95.59;2596.74;8654.62;142.95;238.79;980.77;20.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;240.38;3004.84;25773.32;243.20;99.79;962.57;57.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;2026.86;;;266.63;4.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;426.67;3159.39;6035.76;106.56;236.91;947.79;38.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;210.40;2154.17;11852.86;214.76;641.49;1197.30;41.00;0.00
04.22.2020 12:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;310.36;3753.02;4919.03;23.44;879.14;36.07;17.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;452.00;1308.50;15889.66;194.75;232.79;1213.00;19.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;2891.72;;;168.43;6.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;172.05;2088.96;7558.61;81.22;130.42;943.97;34.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;229.94;5659.35;6570.26;94.95;329.26;111.52;29.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;3476.33;;;43.97;4.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;146.45;2503.94;10745.92;26.17;276.31;1579.62;26.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;182.22;2141.21;15895.21;106.56;23.36;915.67;11.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;284.43;2755.26;11182.21;47.92;206.92;1226.60;50.00;0.00
04.22.2020 12:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;493.33;2545.85;14466.65;116.18;164.44;743.85;11.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;68.68;3495.94;10293.33;57.27;114.21;694.54;27.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;75.92;4439.33;5795.15;31.61;330.83;854.71;74.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;4982.22;12895.72;;382.54;736.89;16.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;288.00;21042.00;20259.67;248.65;1138.08;1407.64;16.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;590.67;10938.98;;42.60;162.44;7.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;369.45;2572.21;21887.71;131.64;377.78;1375.12;35.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;157.11;4023.90;5333.02;115.13;738.56;290.56;27.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;;3339.28;21448.52;;136.53;1116.05;27.00;0.00
04.22.2020 12:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;;;;;4.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;147.83;2810.81;8863.44;137.43;215.86;453.75;41.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;3928.00;;;673.33;28.00;4.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;190.40;2271.83;5925.40;109.92;42.98;1020.20;99.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;3946.42;10451.91;190.04;787.69;574.53;24.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;584.35;2150.50;5407.46;206.30;51.94;500.30;38.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;214.12;2293.25;15221.53;123.58;506.80;872.63;30.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;11704.73;;152.89;181.10;48.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;162.15;2383.40;11206.23;50.91;419.48;866.10;29.00;0.00
04.22.2020 12:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;302.69;7185.14;12789.39;259.94;366.38;370.48;21.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;180.15;2467.93;21928.43;65.42;399.33;768.89;71.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;196.48;3211.74;10305.81;77.25;41.99;468.61;33.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;174.55;3086.40;7917.48;123.07;238.57;476.11;35.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;218.40;;;81.30;4.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;263.20;2507.71;10204.72;112.77;90.93;520.80;31.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;3186.40;;;800.00;6.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;256.15;3186.25;9005.77;135.97;987.87;792.55;14.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;185.75;4079.85;10618.21;117.47;176.22;1674.48;57.00;0.00
04.22.2020 13:00:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;363.35;3872.00;14282.73;99.05;134.80;498.90;19.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;;4352.00;11004.97;340.00;1064.59;633.97;28.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;2236.27;9511.76;274.30;184.54;783.83;7.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;213.62;2796.17;16843.73;90.96;673.02;1246.70;18.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;70.96;2731.80;9059.43;121.51;133.50;815.09;26.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;329.71;4740.80;13447.59;65.62;478.59;283.48;30.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;;3317.87;;;514.80;8.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;248.78;3063.36;10039.30;117.32;288.55;942.49;57.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;613.33;;;400.00;17.00;0.00
04.22.2020 13:15:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;172.94;4324.00;14730.92;34.10;747.72;1131.49;63.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;198.49;2016.59;14145.91;27.00;1127.31;1536.59;26.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;114.85;2099.53;14901.78;74.15;731.12;1566.16;58.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;1296.00;448.00;416.00;89.62;20.41;14.78;3.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;194.55;6041.85;6246.14;86.25;168.66;822.06;74.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;1200.00;894.58;10486.88;106.99;1411.49;8717.01;11.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;;2169.54;;14.08;24.54;4.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;141.47;2626.78;8673.34;72.48;167.85;537.71;20.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;680.00;5489.60;10434.47;251.48;323.26;721.77;30.00;0.00
04.22.2020 13:30:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;637.82;2927.60;8047.12;30.26;110.58;729.13;7.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00002 (id: 2);2;;8677.09;;;18.53;;5.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00003 (id: 93);93;129.78;3336.79;5997.89;78.43;190.45;457.65;28.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00001 (id: 151);151;57.47;1731.10;16166.64;126.45;35.63;725.18;42.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00003 (id: 153);153;171.27;4505.56;18712.28;104.06;736.55;1228.90;33.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00001 (id: 1);1;280.00;11726.00;6608.48;210.58;279.17;1047.40;20.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-15184_00003 (id: 3);3;202.67;2937.67;10087.94;108.20;32.96;536.60;51.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00002 (id: 92);92;;3395.31;17600.72;;54.62;687.78;35.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QI-K5191_00002 (id: 152);152;;984.00;416.00;;16.55;21.52;7.00;0.00
04.22.2020 13:45:00;L9M-Aya (id: 463935);463935;L9M-Aya (id: 463935);463935;QV-45183_00001 (id: 91);91;217.65;2372.31;13152.60;104.21;957.98;786.92;33.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00001 (id: 91);91;240.90;2970.27;9914.80;71.42;162.33;439.32;44.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00003 (id: 3);3;;;2268.57;;;2631.46;9.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00002 (id: 2);2;1397.33;9028.00;63693.65;188.98;697.10;773.96;13.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00003 (id: 93);93;421.33;1380.83;12319.75;756.89;76.39;280.42;21.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00002 (id: 92);92;420.19;599.46;19336.01;204.94;55.36;1995.71;47.00;0.00
04.22.2020 10:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00001 (id: 1);1;394.91;;9359.20;251.43;691.59;2507.85;67.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00001 (id: 1);1;248.00;;6504.14;777.60;;1756.39;5.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00001 (id: 91);91;87.24;3286.08;11571.80;126.02;171.39;910.88;48.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00003 (id: 93);93;;7469.18;30533.33;;473.37;1123.28;63.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00003 (id: 3);3;;2952.73;11816.22;;2674.29;1319.94;5.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00002 (id: 92);92;370.44;4011.24;12293.65;117.39;113.31;672.10;53.00;0.00
04.22.2020 10:15:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00002 (id: 2);2;342.76;3858.57;20513.71;28.85;245.92;1030.91;16.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00001 (id: 91);91;283.37;4424.89;9050.21;192.31;249.24;541.65;43.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00002 (id: 92);92;226.33;2322.59;18048.61;149.12;68.73;704.25;22.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00003 (id: 93);93;394.67;2629.11;16136.54;285.67;436.37;1136.17;10.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00002 (id: 2);2;273.92;21352.00;21034.96;53.54;152.28;4147.84;13.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00001 (id: 1);1;;5324.00;10525.33;43.66;111.99;603.94;50.00;0.00
04.22.2020 10:30:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00003 (id: 3);3;;672.00;15675.40;476.00;1345.38;1125.16;8.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00002 (id: 2);2;449.39;4989.82;38641.72;60.38;147.08;708.03;24.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00003 (id: 93);93;;1994.87;29534.08;184.00;763.03;1327.69;24.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00002 (id: 92);92;509.82;671.26;11209.84;126.20;42.94;711.79;14.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00001 (id: 91);91;252.97;3130.39;9017.39;178.81;471.14;979.47;34.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00003 (id: 3);3;;;3047.79;;;288.28;12.00;0.00
04.22.2020 10:45:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00001 (id: 1);1;624.00;81.78;13551.77;54.24;28.71;1118.90;86.00;0.00
04.22.2020 11:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QI-31752_00001 (id: 1);1;457.14;2513.09;26653.77;18.58;317.47;1324.61;9.00;0.00
04.22.2020 11:00:00;L9M-Buzenyamauchi (id: 459640);459640;L9M-Buzenyamauchi (id: 459640);459640;QV-40888_00001 (id: 91);91;270.38;3625.84;9041.08;162.65;398.76;779.09;40.00;0.00
