PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;Throughput: CellThroughput_DL_QCI_1;Throughput: CellThroughput_UL_QCI_1;Throughput: UserThroughput_DL_QCI_1;Throughput: UserThroughput_DL_QCI_5;Throughput: UserThroughput_DL_QCI_9;Throughput: UserThroughput_UL_QCI_1;Throughput: UserThroughput_UL_QCI_5;Throughput: UserThroughput_UL_QCI_9;PDCD_SDU_QCI_1: PDCD_SDU_DL_QCI_1;PDCD_SDU_QCI_1: PDCD_SDU_UL_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_QCI_1;E-RAB_Success_Ratio: ERAB_Attempt_QCI_1;E-RAB_Success_Ratio: ERAB_Success_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_nonGBR;E-RAB_Drop_Ratio: ERAB_Drop_Ratio_QCI_1;E-RAB_Drop_Ratio: ERAB_ReleaseReq_QCI_1;Pre-emption_Ratio: Pre_emption_Ratio;SRVCC: SRVCC_Failure_Ratio;SRVCC: SRVCC_HO_Prep;SRVCC: SRVCC_HO_Attempt;SRVCC: SRVCC_HO_Success
04.23.2020 12:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;10.00;7.00;296.00;2705.76;22089.83;200.12;148.56;811.05;3519;2180;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;15.00;13.00;338.67;5056.43;14629.79;117.76;847.71;1172.04;24071;21559;100.00;8;8;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;11.00;8.00;307.61;2405.67;16415.91;19.10;97.65;591.43;2772;1903;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;15.00;15.00;144.80;4442.88;15026.48;32.14;95.87;575.70;23049;21719;100.00;1;1;96.51;;;;100.00;1;1;1
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;2.00;7.00;;17566.40;17566.46;148.35;416.79;1290.83;15;37;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;10.00;11.00;582.86;2124.00;20183.61;64.43;1045.51;1001.39;24474;27790;100.00;2;2;99.44;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;13.00;10.00;204.40;2684.33;16038.30;84.74;158.63;720.40;25361;19561;100.00;9;9;99.74;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;15.00;13.00;1888.00;14613.00;15032.37;176.31;346.88;575.88;53;42;;0;0;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;0.00;0.00;;1901.84;29094.54;;1192.00;1209.30;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;7.00;11.00;262.13;2686.47;13179.18;57.37;45.46;336.82;3875;6280;100.00;1;1;100.00;;;;;4;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;8.00;6.00;1716.00;5038.15;19740.04;22.55;589.53;1047.07;152;75;;0;0;98.78;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;16.00;14.00;296.62;2832.38;20138.40;93.93;686.64;751.43;27230;22729;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;10.00;8.00;;6316.13;14308.85;118.66;263.15;702.38;2555;1798;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;8.00;9.00;284.97;9568.89;20761.32;100.69;155.24;600.61;6215;6645;100.00;1;1;97.71;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;10.00;10.00;333.15;5222.22;19116.66;24.64;157.80;238.76;959;758;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;0.00;0.00;;1344.80;17076.08;;61.56;431.72;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;11.00;10.00;1020.00;6264.00;20829.81;238.30;863.25;1292.52;8914;7322;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;20.00;20.00;263.49;3703.16;13928.63;66.17;737.52;382.31;51448;49728;100.00;9;9;99.50;;;;;0;0;0
04.23.2020 12:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;0.00;0.00;;1855.11;34353.43;;864.17;1058.43;0;0;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;10.00;10.00;259.20;4776.00;26642.20;157.63;464.00;786.98;5828;5053;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;12.00;7.00;182.40;3489.14;14552.50;400.26;71.68;534.91;558;376;100.00;1;1;98.48;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;12.00;13.00;539.08;1510.30;26388.86;117.62;39.47;834.21;14060;15066;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;5.00;11.00;1888.00;;23158.05;814.00;832.62;1445.32;72;151;;0;0;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;14.00;14.00;296.17;4453.96;15502.34;59.56;490.30;649.02;44614;39711;100.00;15;15;99.91;;;;100.00;21;1;1
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;0.00;0.00;;4426.40;11680.30;;926.59;3124.51;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;0.00;0.00;;;8677.87;;;902.57;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;19.00;18.00;286.52;4166.03;20941.87;148.89;837.19;826.08;53521;49074;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;12.00;8.00;257.37;3820.50;13792.45;59.89;929.33;1069.06;7457;4683;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;11.00;15.00;184.57;3670.61;17213.42;27.11;154.33;946.99;16854;21850;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;0.00;0.00;;14464.00;27571.61;;1441.88;2274.65;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;12.00;10.00;333.71;5124.63;23377.72;35.70;674.39;792.76;1069;840;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;18.00;17.00;194.41;3015.41;17740.10;115.49;572.77;975.01;48863;46441;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;29.00;27.00;230.19;2333.50;8711.98;141.35;280.81;376.37;99255;88899;100.00;18;18;99.82;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;0.00;7.00;;4210.67;21183.73;227.73;304.57;1368.67;3;19;100.00;2;2;99.38;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;10.00;9.00;912.00;;10608.68;75.98;296.00;589.62;3745;3335;;0;0;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;12.00;7.00;144.97;1604.87;15350.30;139.52;25.12;499.99;6896;2842;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;0.00;0.00;;;22553.12;;;1197.11;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;10.00;13.00;262.08;5345.19;16281.18;121.39;1072.71;839.39;12450;15020;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;10.00;8.00;572.00;1198.93;12852.34;170.13;18.46;1492.31;1053;863;;0;0;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;9.00;12.00;317.33;2489.87;15533.50;66.98;92.56;892.13;5564;7719;100.00;4;4;99.70;;;;100.00;4;1;1
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;8.00;8.00;;3149.82;13919.39;143.73;1106.94;1158.37;2133;2280;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;7.00;13.00;846.00;8794.67;30064.31;298.83;1369.78;912.14;6127;10716;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;0.00;0.00;;2076.60;23708.98;;653.57;1056.85;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;9.00;9.00;372.80;2124.28;19343.65;22.18;31.87;709.74;1349;1230;100.00;2;2;100.00;;;;100.00;26;2;2
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;22.00;17.00;265.61;3731.25;18277.91;112.99;415.78;702.90;57349;46236;100.00;19;19;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;10.00;9.00;1000.00;1767.90;21280.06;240.63;1068.51;300.91;1212;1170;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00001 (id: 1);1;9.00;4.00;209.78;3470.55;20291.33;228.76;1327.58;1061.16;341;132;;0;0;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00003 (id: 3);3;9.00;8.00;597.33;10344.00;29152.23;113.66;754.08;1025.34;7830;5740;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00003 (id: 153);153;12.00;9.00;92.87;2164.69;23398.84;201.31;590.32;833.94;2178;1799;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00001 (id: 91);91;16.00;14.00;175.97;3837.04;16236.75;72.53;914.18;571.02;31431;26031;100.00;19;19;99.13;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00002 (id: 92);92;9.00;10.00;106.72;5434.67;22161.28;119.38;493.95;658.75;17027;19316;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QV-40598_00003 (id: 93);93;14.00;11.00;224.35;4445.03;18168.66;98.20;864.09;789.49;19203;15745;;0;0;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00001 (id: 151);151;7.00;5.00;203.00;1617.00;17587.51;72.12;638.34;972.64;2801;1762;;0;0;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-10384_00002 (id: 2);2;12.00;8.00;826.00;1436.31;17676.72;75.74;1304.66;1078.79;2912;1685;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 13:45:00;L2G-Kawara (id: 442752);442752;L2G-Kawara (id: 442752);442752;QI-K0509_00002 (id: 152);152;3.00;9.00;64.00;17824.00;5040.60;22.94;58.88;833.05;42;32;;0;0;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;10.00;9.00;268.00;3206.76;7789.29;23.92;694.34;797.97;9068;7675;100.00;3;3;100.00;;;;100.00;1;1;1
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00002 (id: 2);2;9.00;11.00;283.20;2749.12;14471.89;160.82;408.95;1955.21;5792;7876;100.00;9;9;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;12.00;11.00;337.82;3065.79;17795.29;140.49;231.21;908.44;30918;28075;100.00;6;6;99.54;;;;100.00;3;1;1
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;9.00;7.00;913.60;2106.91;13437.53;105.67;264.42;237.41;2258;1627;100.00;7;7;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;11.00;8.00;284.80;110.60;9518.46;310.15;49.37;1058.31;710;558;;0;0;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00001 (id: 151);151;12.00;10.00;214.24;5651.76;15595.13;86.66;651.43;926.77;13879;10230;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00003 (id: 3);3;9.00;10.00;208.63;2189.50;8949.05;99.92;569.12;802.93;6038;7329;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;11.00;8.00;266.23;3121.64;21981.77;146.82;102.67;863.50;8340;5069;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00003 (id: 93);93;21.00;26.00;136.77;2853.28;10320.32;198.08;205.90;874.45;73871;85867;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00003 (id: 3);3;12.00;10.00;562.82;2156.31;13347.91;237.45;536.46;1095.97;3862;3186;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00002 (id: 2);2;10.00;8.00;866.67;15050.29;17448.62;183.64;457.81;1124.14;3691;2671;;0;0;98.73;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;9.00;10.00;435.57;2106.45;17385.23;129.87;252.60;908.34;13381;13668;100.00;2;2;99.86;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00001 (id: 151);151;12.00;11.00;289.72;2250.77;15742.37;95.24;369.67;515.72;11684;11163;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;9.00;11.00;251.68;13318.00;13502.87;442.54;1183.40;1044.02;13824;15971;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00003 (id: 93);93;23.00;24.00;198.21;3113.60;16483.12;179.77;356.78;1131.43;79469;80576;100.00;11;11;99.84;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;11.00;13.00;361.20;934.73;10744.68;320.19;121.00;804.18;1584;2023;;0;0;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;10.00;11.00;533.54;3113.96;20771.92;127.92;68.61;531.35;17936;18916;100.00;4;4;99.47;;;;;0;0;0
04.23.2020 10:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;17.00;15.00;280.31;3546.11;10634.85;103.38;350.14;1103.45;28537;24740;100.00;8;8;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;10.00;11.00;354.38;2070.47;13127.85;196.72;49.76;1210.92;10407;12332;100.00;2;2;99.09;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;12.00;12.00;308.04;2571.57;14330.52;65.34;173.40;702.71;28048;27603;100.00;5;5;100.00;;;;100.00;1;1;1
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;9.00;12.00;238.30;39832.00;27626.15;124.75;721.22;1120.09;26368;40084;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00003 (id: 93);93;14.00;14.00;292.72;2918.30;11717.73;156.99;589.18;599.96;45074;46332;100.00;4;4;99.66;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00001 (id: 151);151;12.00;12.00;279.89;4887.63;14980.68;173.80;281.62;630.32;10045;10252;100.00;5;5;100.00;;;;;8;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00002 (id: 2);2;12.00;9.00;231.17;3425.14;18027.27;92.84;774.86;799.48;7650;4756;100.00;7;7;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00003 (id: 3);3;12.00;7.00;388.00;21658.67;14556.38;78.85;477.08;1402.81;860;507;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;0.00;0.00;;942.69;11475.21;;154.15;836.65;0;0;100.00;2;2;85.92;;;;;0;0;0
04.23.2020 10:30:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;11.00;11.00;231.05;3052.60;7878.98;86.54;211.43;1596.29;19159;18982;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;9.00;3.00;608.00;479.33;10663.71;21.82;23.95;1151.93;61;19;;0;0;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;10.00;5.00;324.00;3593.91;19395.16;107.25;289.14;809.87;6403;3196;100.00;5;5;99.88;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;15.00;14.00;182.18;4883.05;5123.63;105.33;655.66;805.14;33119;30671;100.00;7;7;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00002 (id: 2);2;9.00;11.00;832.00;9268.00;16663.57;153.65;721.39;746.32;21175;23756;100.00;6;6;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;11.00;8.00;637.74;3792.28;6924.62;30.52;117.37;1175.80;5980;3251;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;7.00;11.00;235.34;10582.40;17752.45;127.27;773.74;938.63;7953;15305;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00001 (id: 151);151;14.00;16.00;201.19;3105.13;15353.43;190.53;251.73;853.58;25076;30535;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00003 (id: 93);93;17.00;19.00;232.44;2636.18;16115.48;48.08;34.70;864.93;56690;63646;100.00;7;7;99.83;;;;100.00;1;1;1
04.23.2020 10:45:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00003 (id: 3);3;9.00;9.00;331.31;12565.33;10924.87;64.60;308.03;1512.93;6182;5458;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;11.00;9.00;161.29;2815.41;20962.67;77.02;133.50;815.18;14464;12562;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;9.00;8.00;224.57;7612.80;9442.64;48.56;61.62;678.09;2559;2303;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00003 (id: 93);93;17.00;19.00;229.20;2466.05;10917.03;124.70;309.82;404.91;54054;63133;100.00;4;4;99.81;;;;100.00;1;1;1
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;22.00;26.00;190.68;3348.80;7686.63;90.40;315.61;784.15;70336;80964;100.00;10;10;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00003 (id: 3);3;11.00;10.00;922.67;11510.67;16513.62;128.97;779.87;1278.74;3811;3618;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;12.00;7.00;275.74;2131.85;11668.18;54.54;50.09;1083.31;6910;3571;100.00;7;7;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00001 (id: 151);151;17.00;17.00;262.40;2361.49;15139.07;67.94;180.76;903.08;45957;43446;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00002 (id: 2);2;9.00;10.00;1888.00;4928.94;19186.12;149.43;577.53;820.37;2325;2515;100.00;6;6;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;13.00;11.00;695.53;3070.36;15003.23;48.72;510.32;908.17;11641;8924;100.00;13;13;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00002 (id: 92);92;17.00;10.00;245.60;3269.63;22486.96;162.76;328.21;815.74;10230;5523;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00002 (id: 152);152;11.00;9.00;416.57;2973.40;20773.18;116.96;154.48;639.94;16419;12764;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QV-40395_00001 (id: 91);91;20.00;20.00;212.09;3624.13;10889.55;50.17;615.47;933.62;57098;52657;100.00;8;8;100.00;;;;;25;0;0
04.23.2020 11:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-10465_00001 (id: 1);1;12.00;9.00;44.62;1374.61;20737.09;51.15;483.89;1739.84;13807;9171;100.00;8;8;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Keisen (id: 442833);442833;L2G-Keisen (id: 442833);442833;QI-K0542_00003 (id: 153);153;10.00;12.00;394.67;1491.20;11692.12;98.18;1554.93;583.26;4584;5639;;0;0;100.00;;;;;0;0;0
