PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS type;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;Throughput: CellThroughput_DL_QCI_1;Throughput: CellThroughput_UL_QCI_1;Throughput: UserThroughput_DL_QCI_1;Throughput: UserThroughput_DL_QCI_5;Throughput: UserThroughput_DL_QCI_9;Throughput: UserThroughput_UL_QCI_1;Throughput: UserThroughput_UL_QCI_5;Throughput: UserThroughput_UL_QCI_9;PDCD_SDU_QCI_1: PDCD_SDU_DL_QCI_1;PDCD_SDU_QCI_1: PDCD_SDU_UL_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_QCI_1;E-RAB_Success_Ratio: ERAB_Attempt_QCI_1;E-RAB_Success_Ratio: ERAB_Success_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_nonGBR;E-RAB_Drop_Ratio: ERAB_Drop_Ratio_QCI_1;E-RAB_Drop_Ratio: ERAB_ReleaseReq_QCI_1;Pre-emption_Ratio: Pre_emption_Ratio;SRVCC: SRVCC_Failure_Ratio;SRVCC: SRVCC_HO_Prep;SRVCC: SRVCC_HO_Attempt;SRVCC: SRVCC_HO_Success
04.14.2020 11:15:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;2153.70;;;37.81;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 11:30:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;451.66;4947.67;;13.78;150.10;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 11:45:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;46868.35;;;1322.21;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;10.00;10.00;304.00;4668.00;13124.57;174.00;230.03;515.17;19671;19830;100.00;1;1;99.80;;;;;0;0;0
04.14.2020 08:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;13.00;7.00;457.33;5835.81;13099.26;126.73;583.22;737.22;10014;4140;100.00;2;2;100.00;;;;;0;0;0
04.14.2020 08:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;0.00;0.00;;3003.56;27180.57;;959.64;1040.83;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;8.00;6.00;;4712.47;11832.98;36.39;1057.10;531.69;51;40;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 08:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;12.00;11.00;479.27;5070.63;12834.74;270.31;742.70;715.85;3989;3282;100.00;3;3;99.84;;;;;0;0;0
04.14.2020 08:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;11.00;7.00;;2537.29;5845.73;246.92;1030.05;1250.21;2422;1499;100.00;3;3;100.00;;;;;0;0;0
04.14.2020 08:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;11.00;9.00;215.52;;7744.60;91.65;998.10;9107.30;2836;1922;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 08:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;11.00;6.00;504.00;2636.92;9547.55;61.80;655.37;600.44;1713;1007;100.00;3;3;100.00;;;;;0;0;0
04.14.2020 08:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;11.00;8.00;48.00;4301.31;11489.90;185.28;500.83;683.22;24167;17927;100.00;3;3;100.00;;;;;0;0;0
04.14.2020 08:45:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;0.00;4.00;;3601.45;18822.26;396.00;668.57;756.54;5;19;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 08:45:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;12.00;12.00;361.50;6870.40;11935.75;67.77;826.36;816.57;6463;6038;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 08:45:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;11.00;12.00;290.19;4515.60;11197.98;118.80;581.20;1032.80;21657;22416;100.00;13;13;99.62;;;;;0;0;0
04.14.2020 09:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;16.00;19.00;319.04;1899.14;12340.27;95.58;115.27;1575.06;36850;41969;100.00;8;8;100.00;;;;100.00;5;1;1
04.14.2020 09:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;9.00;9.00;;2854.58;14126.50;195.97;808.00;11048.88;5716;3620;100.00;3;3;100.00;;;;;0;0;0
04.14.2020 09:00:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;15.00;11.00;247.14;3452.00;12166.85;82.70;140.29;845.05;36798;20046;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 09:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;15.00;14.00;296.00;2944.47;12561.33;74.61;851.75;887.13;18950;14581;100.00;9;9;100.00;;;;;0;0;0
04.14.2020 09:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;8.00;11.00;;;9703.40;231.26;587.07;9902.74;906;1142;;0;0;100.00;;;;;0;0;0
04.14.2020 09:15:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;10.00;7.00;273.87;5548.33;12514.32;110.22;869.21;861.21;33370;16365;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 09:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;14.00;13.00;180.88;6296.44;13853.79;137.44;946.01;945.35;38120;32781;100.00;7;7;100.00;;;;;0;0;0
04.14.2020 09:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;11.00;10.00;498.56;2782.15;5724.27;232.10;1963.56;2534.47;17736;13716;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 09:30:00;320192;320192;MacroBTS;320192;320192;HV-34649_00001 (id: 91);91;10.00;8.00;186.81;2011.45;10491.98;155.11;765.92;800.26;12790;7311;100.00;3;3;100.00;;;;;0;0;0
04.14.2020 09:45:00;320192;320192;MacroBTS;320192;320192;HV-34649_00002 (id: 92);92;10.00;8.00;162.00;13696.00;21518.69;79.64;989.89;1614.68;7216;4810;;0;0;100.00;;;;;0;0;0
04.14.2020 09:45:00;320192;320192;MacroBTS;320192;320192;HV-34649_00003 (id: 93);93;14.00;13.00;236.89;2290.59;15444.97;87.79;270.85;843.32;24203;23701;100.00;5;5;99.82;;;;100.00;1;1;1
